_id,comment_num,content,crawl_time,created_at,image_url,like_num,location_map_info,origin_weibo,repost_num,tool,user_id,weibo_url
EuT3Q1Vhl,95,【模拟路边遇到女子被群殴路人反应】丽江女子被打毁容事件目前还未有处理结果，有人路边模拟女子被打，100人只有2人出手相助。令人唏嘘不已远离冷漠，能力越大责任也就越大#丽江打人毁容事件#O网页链接​,1637496835,2017-02-10 14:42,,123,,,78,iPhone,2244639353,//weibo.com/2244639353/EuT3Q1Vhl?refer_flag=1001030103_
EuT059LFv,0,转发理由：丽江，美丽的代名词！近来丽江暴发几起地头蛇欺压打骂游客事件，一定要严惩打人者，彻底整治全国范围风景区乱象。游客不是来找不快的，经营者请尊重你的衣食父母！//@饭饭play:转发微博//抱歉，作者已设置仅展示半年内微博，此微博已,1637496835,2017-02-10 14:33,,0,,//weibo.com//EuRd8rEnT?refer_flag=1001030103_,0,Android客户端,5794765371,//weibo.com/5794765371/EuT059LFv?refer_flag=1001030103_
EuSMMcrNH,0,【北京时间】丽江被打女子同伴:打人者承认动手但不承认抢劫O网页链接​,1637496835,2017-02-10 14:00,,0,,,0,360安全浏览器手机版,3358189424,//weibo.com/3358189424/EuSMMcrNH?refer_flag=1001030103_
EuSMje8IS,0,【北京时间】“丽江打人事件”再发酵丽江已让我不敢再爱O网页链接​,1637496835,2017-02-10 13:59,,0,,,0,360安全浏览器手机版,3358189424,//weibo.com/3358189424/EuSMje8IS?refer_flag=1001030103_
EuTEFkLjU,0,【云南丽江“游客就餐遭殴打”真相调查】在这个事儿里，游客赵某摔碗是冲动，老板娘丈夫带人打人是冲动，而部分网友全盘抹黑丽江也是一种冲动。少数人逞一时之快，却让绝大多数文明守法的经营者一起背了黑锅！L秒拍视频.​,1637496845,2017-02-10 16:13,,0,,,0,微博视频号,3849959358,//weibo.com/3849959358/EuTEFkLjU?refer_flag=1001030103_
EuTAGxlSq,0,#热门街拍#【云南丽江“游客就餐遭殴打”真相调查】在这个事儿里，游客赵某摔碗是冲动，老板娘丈夫带人打人是冲动，而部分网友全盘抹黑丽江也是一种冲动。少数人逞一时之快，却让绝大多数文明守法的经营者一起背了黑锅！L微博视频.​​​​,1637496845,2017-02-10 16:03,,0,,,0,iPhone6sPlus,5936373076,//weibo.com/5936373076/EuTAGxlSq?refer_flag=1001030103_
EuTta035w,453,【曝“大理又发生黑社会打人致残事件”头部受伤缝84针警方已介入调查】近日，云南丽江打人事件一波未平一波又起，相继相邻的大理再度曝出打人致残事件。有网友爆料称2月9日凌晨，大理人民路发生一起因行车纠纷引发的斗殴，导致在大理生活了六年以上的“新大理人”龙某某头部受伤缝了84针。10日，大理警方通报称，案发后另一方嫌疑人逃离现场。目前，案件正在抓紧侦查中。（提醒：图慎点）,1637496845,2017-02-10 15:45,,127,,,59,微博weibo.com,2649521297,//weibo.com/2649521297/EuTta035w?refer_flag=1001030103_
EuTnquzYG,392,【#女子丽江遭打被抢#续：打人者比被抓的多】2月9日，丽江警方对涉嫌寻衅滋事罪的和某松等6名犯罪嫌疑人执行逮捕。“打我的人比这个多，人还没抓够。”被打女子还称，警方让她11号去丽江做伤情鉴定，但她不想去，“我不能这样去丽江，我觉得太危险了。”O丽江遭暴打女子：打我的人多不会去丽江做伤情鉴定​,1637496845,2017-02-10 15:30,,325,,,17,微博weibo.com,5710586189,//weibo.com/5710586189/EuTnquzYG?refer_flag=1001030103_
EuV1t0AWI,0,"丽江打人事件后，街头测试100路人目睹美女被男子围殴，搞事情好看的视频,打开看看吧O网页链接​",1637496860,2017-02-10 19:42,,0,,,1,iOS,2919591327,//weibo.com/2919591327/EuV1t0AWI?refer_flag=1001030103_
EuULNrcd0,0,转发理由：云南丽江“游客就餐遭殴打”真相调查】在这个事儿里，游客赵某摔碗是冲动，老板娘丈夫带人打人是冲动，而部分网友全盘抹黑丽江也是一种冲动。少数人逞一时之快，却让绝大多数文明守法的经营者一起背了黑锅！//【云南丽江“游客就餐遭殴打”真相调查】在这个事儿里，游客赵某摔碗是冲动，老板娘丈夫带人打人是冲动，而部分网友全盘抹黑丽江也是一种冲动。少数人逞一时之快，却让绝大多数文明守法的经营者一起背了黑锅！（中新网）L微,1637496860,2017-02-10 19:03,,1,,//weibo.com/1959444680/EuTan7ypF?refer_flag=1001030103_,0,360安全浏览器,1635386337,//weibo.com/1635386337/EuULNrcd0?refer_flag=1001030103_
EuUti1Hjw,1,转发理由：你以为丽江的“棒棒”不是庄稼人用的锄头把儿？//@禅中子归:【麗江，除了拳頭，還有“棒棒”。在我們大理洱源，農曆二月十五的莊稼會，也有賣棒棒的，不過是莊稼人用的鋤頭把，麗江人民有尚武之風，許是以前留下的吧。】//@苍山熊:买根棒棒可以打人//#丽江旅游#【棒棒会到了，你准备买点什么？】农历正月十五，是纳西族的一个别开生面的传统节日，民间称之为“棒棒会”。过去的这天，四乡农人一大早就来到丽江古城，古城从四方街到关门口一带，人如潮涌，摩肩接踵，街道上这里一摊，那里一堆，摆满了竹、木、铁农具和各种果树苗木、花卉等，民间有谚曰：除了鸡笼头，什么都有卖，生动地道出了这一节日交易的盛况。“棒棒会”标志着春节节庆的结束，春耕生产的开始。近年来，在传统农具交易的基础上，又增加了果树苗木、花卉盆景的交易，为适应日益发展的市场需要，交易地点也扩大为几个点，老城新城区皆有。,1637496860,2017-02-10 18:18,,8,,//weibo.com/2076365165/EuRKachWT?refer_flag=1001030103_,1,微博weibo.com,2076365165,//weibo.com/2076365165/EuUti1Hjw?refer_flag=1001030103_
EuU6HEvVD,0,【曝“大理又发生黑社会打人致残事件”头部受伤缝84针警方已介入调查】近日，云南丽江打人事件一波未平一波又起，相继相邻的大理再度曝出打人致残事件。有网友爆料称2月9日凌晨，大理人民路发生一起因行车纠纷引发的斗殴，导致在大理生活了六年以上的“新大理人”龙某某头部受伤缝了84针。10日，大理警方通报称，案发后另一方嫌疑人逃离现场。目前，案件正在抓紧侦查中。（via：直播云南）,1637496860,2017-02-10 17:22,,0,,,1,360安全浏览器,5825596170,//weibo.com/5825596170/EuU6HEvVD?refer_flag=1001030103_
EubAS1mpX,0,【言引人民日报：又是！又是丽江！丽江！】又是丽江！女子毁容事件时隔不久，又现游客被打。背包客曾在这里寻觅的岁月静好，却被接二连三的闹剧打破，旅游形象不断蒙羞。各地景区乱象早被人诟病，一味商业开发却忽视文明秩序，即便一时获利也不过杀鸡取卵。游客体验是行业的命根，留不住游客的口碑，迟早也将留不住游客的双脚。​​​,1637496870,2017-02-06 00:03,,0,,,0,铜先生的iPhone,1927555600,//weibo.com/1927555600/EubAS1mpX?refer_flag=1001030103_
EucaYjx1W,1,转发理由：为何让人向往的云南会变成这样？@云南省旅游局信息中心//@阿贵时评:#贵哥说事#云南怎么了！#丽江女子被打毁容#事件令所以人震惊，今天这位导游的一席话让游客震惊，也让众多想去云南旅游的人震惊，更让全国网民震惊！//#今日热门事#【网曝:女导游强行要求顾客购买翡翠、并称不买者休想走出云南】@吐槽曝料@假装大记者@阿贵时评@绪刚观天@热事爆料L今日热门事的,1637496881,2017-02-06 01:32,,1,,//weibo.com/2135935494/Eu62lrrZk?refer_flag=1001030103_,1,iPhone5s,2493531842,//weibo.com/2493531842/EucaYjx1W?refer_flag=1001030103_
EubJn84ny,0,转发理由：@人民日报评论：又是丽江！女子毁容事件时隔不久，又现游客被打。背包客曾在这里寻觅的岁月静好，却被接二连三的闹剧打破，旅游形象不断蒙羞。各地景区乱象早被人诟病，一味商业开发却忽视文明秩序，即便一时获利也不过杀鸡取卵。游客体验是行业的命根，留不住游客的口碑，迟早也将留不住游客的双脚。查看图片//#曝光维权#【丽江游客餐厅催饭被辱骂报警后再遭店员暴打尾随】2月4日晚，网友通过微博称，自己有亲人在丽江一餐厅催饭被辱骂。报警后，民警让双方相互谅解。游客离开时再遭饭店的人持刀棍殴打，尾随。记者多次致电涉事餐厅，无人接听。当地派出所称，确实有相关出警记录，目前已调解结束。O网页链接​​​,1637496881,2017-02-06 00:24,,0,,//weibo.com/5689647207/Eu8IG9Jpk?refer_flag=1001030103_,0,,5689647207,//weibo.com/5689647207/EubJn84ny?refer_flag=1001030103_
EuenqyagR,0,#微博看社会#又是丽江！女子毁容事件时隔不久，又现游客被打。背包客曾在这里寻觅的岁月静好，却被接二连三的闹剧打破，旅游形象不断蒙羞。各地景区乱象早被人诟病，一味商业开发却忽视文明秩序，即便一时获利也不过杀鸡取卵。游客体验是行业的命根，留不住游客的口碑，迟早也将留不住游客的双脚。​​​,1637496896,2017-02-06 07:08,,7,,,0,,5123663153,//weibo.com/5123663153/EuenqyagR?refer_flag=1001030103_
Euen18Cmn,0,#微博看社会#又是丽江！女子毁容事件时隔不久，又现游客被打。背包客曾在这里寻觅的岁月静好，却被接二连三的闹剧打破，旅游形象不断蒙羞。各地景区乱象早被人诟病，一味商业开发却忽视文明秩序，即便一时获利也不过杀鸡取卵。游客体验是行业的命根，留不住游客的口碑，迟早也将留不住游客的双脚。​​​,1637496896,2017-02-06 07:07,,4,,,0,微博看社会超话,5123663153,//weibo.com/5123663153/Euen18Cmn?refer_flag=1001030103_
Eue2gABRn,0,转发理由：又是丽江！女子毁容事件时隔不久，又现游客被打。背包客曾在这里寻觅的岁月静好，却被接二连三的闹剧打破，旅游形象不断蒙羞。各地景区乱象早被人诟病，一味商业开发却忽视文明秩序，即便一时获利也不过杀鸡取卵。游客体验是行业的命根，留不住游客的口碑，迟早也将留不住游客的双脚。​​​//【#你好，明天#】又是丽江！女子毁容事件时隔不久，又现游客被打。背包客曾在这里寻觅的岁月静好，却被接二连三的闹剧打破，旅游形象不断蒙羞。各地景区乱象早被人诟病，一味商业开发却忽视文明秩序，即便一时获利也不过杀鸡取卵。游客体验是行业的命根，留不住游客的口碑，迟早也将留不住游客,1637496896,2017-02-06 06:16,,0,,//weibo.com/2803301701/EubsF7JQS?refer_flag=1001030103_,0,荣耀6Plus,3144199254,//weibo.com/3144199254/Eue2gABRn?refer_flag=1001030103_
Eue1WslM5,113,转@人民日报：又是丽江！女子毁容事件时隔不久，又现游客被打。背包客曾在这里寻觅的岁月静好，却被接二连三的闹剧打破，旅游形象不断蒙羞。各地景区乱象早被人诟病，一味商业开发却忽视文明秩序，即便一时获利也不过杀鸡取卵。游客体验是行业的命根，留不住游客的口碑，迟早也将留不住游客的双脚。​,1637496896,2017-02-06 06:15,,18,,,63,微博weibo.com,3240988201,//weibo.com/3240988201/Eue1WslM5?refer_flag=1001030103_
EucCN7uKn,0,转发理由：拿刀拿棍明目张胆打人。抓起来就关个几天罚点钱？呵呵哒。看着吧。依然这些人会横行霸道。因为这点代价根本不是代价。前些日去丽江旅游的姑娘被毁容。那些毁容人家的都没得到应有的惩罚。现在又出这事对他们来说这点惩罚不痛不痒。//亲人经历，丽江真的是无法无天了吗，没人管啊，有人管吗？@中国政府网@徐静波微博@丽江公安局@琳哒是我@中青网新闻中心@叶檀#继丽江女游客被毁容事件，丽江游客再糟无故殴打#前些日子微博上丽江被打女子毁容的消息刚出来，不过当时已经定了机票和酒店，虽然有些害怕，但想着可能是个例，却没想到真真切切也发生在我们身上了！今天（2月4号）上午十点左右，我们一行8人来丽江古城七一街兴文巷的一个名叫“快活林”的小饭店吃饭。因为点的豆浆总也不来，定好的下一个旅游景点的行程，怕耽误时间，就说了两句能不能快点。谁知女老板直接来句“爱吃就吃，不吃滚蛋！”然后开始对我们用手指着辱骂！来这边旅游本就图个开心，又不是来受气的，再说了，平白无故让人骂肯定不行啊，然后我们就质问他为什么骂脏话，恐怖的事情就来了！饭店几个人开始围住我们不让我们出饭店，嘴里不停辱骂还进行言语威胁，说让我们根本走不出这个店门！老板实在蛮不讲理，于是我们报了警。警察了解情况以后说店家确实不对，让我们互相谅解一下，就双方互相道歉。结果我们道歉之后店家并没有如约道歉，但是因为我们着急办事，而且人生地不熟的，就想算了，不计较赶紧走。谁知刚出门两步，以为只能在电视上或者微博上的恐怖事情就发生在我们身上了！饭店的那群人手里拿着砍刀和长木棍，还有一些说不上材料的工具对我们进行殴打。我们8人里只有两个男性，剩下一个小男孩和5个女性。当时我们小孩直接就吓哭了！因为那些个人当时不管我们男女直接上去就拿棍子抡我们的头，掐住脖子，下面还有伤图为证！感觉这些人根本不讲法律，视外地游客为肆意妄为的对象！事件情节特别恶劣！从未想过会有这种事情发生在自己身上！而且打完我们之后这个女老板还让几个小混混一路尾随我们，去我们住的酒店去观望我们，真的特别特别害怕！从未想过大过年的一场旅行竟会变成这般！,1637496896,2017-02-06 02:40,,1,,//weibo.com/1497048702/Eu04xD7lc?refer_flag=1001030103_,0,iPhone6,1792740662,//weibo.com/1792740662/EucCN7uKn?refer_flag=1001030103_
EucAvxHuB,0,转发理由：对丽江毁容这个案件，需要的是社会普法，让大家认识到还有一个寻衅滋事罪的罪名可以追诉流氓，保护我们善良的民众。而警方故意回避这个罪名，本身就是利用民众对刑法的盲区，包庇嫌疑人。//发布了头条文章：《详解丽江毁容案警方怎样利用法律包庇嫌疑人》，中国伤害罪门槛很高，但对于危害社会的暴力行为是有寻衅滋事罪的，警方回避此罪，事实上就是利用公众法律盲区包庇嫌疑人。O详解丽江毁容案警方怎样利用法律包,1637496896,2017-02-06 02:35,,0,,//weibo.com/1237389341/EszHI0oQJ?refer_flag=1001030103_,0,vivo智能手机,5724392503,//weibo.com/5724392503/EucAvxHuB?refer_flag=1001030103_
EufgAA6M0,21,【丽江游客餐厅催饭被辱骂报警后再遭店员暴打尾随】一波未平一波又起，东北姑娘在丽江遭毁容的新闻还未平息，2月4日，又有游客在丽江旅游遭遇围殴，这次他们更猖獗了…2月4日晚，有网友通过微博向记者反映自己有亲人在丽江一餐厅催饭被辱骂，报警后再遭店员暴打，尾随。这么美丽的地方，却让我们望而却步，丽江的旅游市场，到了该整顿的时候了！O网页链接,1637496912,2017-02-06 09:24,,5,,,2,微博weibo.com,1929496477,//weibo.com/1929496477/EufgAA6M0?refer_flag=1001030103_
Euf2VqGxe,0,#超级碗##柳州人在南非遭枪击##丽江被打毁容女子发声##重庆游乐场事故#最近大事挺多，多为坏事情，但也只有坏事情才能彰显正义，让最佳超级碗迈克尔杰克逊来冲淡一切吧​,1637496912,2017-02-06 08:50,,0,,,0,小米手机5,2534160441,//weibo.com/2534160441/Euf2VqGxe?refer_flag=1001030103_
EueYIwrrD,0,转发理由：→_→//@si张先森:受害者:我去年十一月被打丽江警方:我今年1月25号在舆论的压力下成立专案组受害者:打我的有12人丽江警方:我控制了6人受害者:我朋友骨折，我毁容丽江警方:哦，你朋友轻微伤，你等鉴定吧受害者:他们打完我后还抢去了我的钱丽江警方:有这事吗?我再查查@法制在线//1月22日、23日，副区长、公安分局局长元正中同志在副局长黄庭瑞同志的陪同下，深入各城区派出所和七星警务站实地检查春节安保工作。@云南丽江警方2丽江,1637496912,2017-02-06 08:40,,2,丽江·古城区,//weibo.com/3212587784/EslgWkWjX?refer_flag=1001030103_,2,iPhone7Plus,1588732055,//weibo.com/1588732055/EueYIwrrD?refer_flag=1001030103_
EueRKbv6c,0,#丽江拉市海##丽江##丽江被打毁容女子发声##丽江遭抢劫还被打##丽江恶意毁容抢劫##丽江游客餐厅被殴打##丽江打人抢劫事件##丽江被打毁容女子再发声##丽江游客再遭打##丽江打人毁容事件##丽江打人事件#我是再也不会去丽江了，被坑成那样，我朋友也被坑，她在丽江拉市海银月湾买的假翡翠手镯断成三截，我买的银杯子漏水，他们不给退，旅游局、工商局都不管，丽江没一个好人！@琳哒是我@明明很爱宇@Zindowsxp0922@周武军体育明星达人,1637496912,2017-02-06 08:22,,7,,,3,前置双摄vivoX9,1581973844,//weibo.com/1581973844/EueRKbv6c?refer_flag=1001030103_
EueRBirPl,0,又是丽江！女子毁容事件时隔不久，又现游客被打。背包客曾在这里寻觅的岁月静好，却被接二连三的闹剧打破，旅游形象不断蒙羞。各地景区乱象早被人诟病，一味商业开发却忽视文明秩序，即便一时获利也不过杀鸡取卵。游客体验是行业的命根，留不住游客的口碑，迟早也将留不住游客的双脚。​​​​via人民日报,1637496912,2017-02-06 08:22,,0,,,1,微博weibo.com,2044257584,//weibo.com/2044257584/EueRBirPl?refer_flag=1001030103_
EueQV4XCr,0,转发理由：丽江女子毁容事件时隔不久，又现游客被打。背包客曾在这里寻觅的岁月静好，却被接二连三的闹剧打破，旅游形象不断蒙羞。各地景区乱象早被人诟病，一味商业开发却忽视文明秩序，即便一时获利也不过杀鸡取卵。//【#你好，明天#】又是丽江！女子毁容事件时隔不久，又现游客被打。背包客曾在这里寻觅的岁月静好，却被接二连三的闹剧打破，旅游形象不断蒙羞。各地景区乱象早被人诟病，一味商业开发却忽视文明秩序，即便一时获利也不过杀鸡取卵。游客体验是行业的命根，留不住游客的口碑，迟早也将留不住游客,1637496912,2017-02-06 08:20,,0,,//weibo.com/2803301701/EubsF7JQS?refer_flag=1001030103_,0,360安全浏览器,5502783201,//weibo.com/5502783201/EueQV4XCr?refer_flag=1001030103_
EueM9yNlK,0,转发理由：【#你好，明天#】又是丽江！女子毁容事件时隔不久，又现游客被打。背包客曾在这里寻觅的岁月静好，却被接二连三的闹剧打破，旅游形象不断蒙羞。各地景区乱象早被人诟病，一味商业开发却忽视文明秩序，即便一时获利也不过杀鸡取卵。游客体验是行业的命根，留不住游客的口碑，迟早也将留不住游客的双脚。//【#你好，明天#】又是丽江！女子毁容事件时隔不久，又现游客被打。背包客曾在这里寻觅的岁月静好，却被接二连三的闹剧打破，旅游形象不断蒙羞。各地景区乱象早被人诟病，一味商业开发却忽视文明秩序，即便一时获利也不过杀鸡取卵。游客体验是行业的命根，留不住游客的口碑，迟早也将留不住游客,1637496912,2017-02-06 08:09,,0,,//weibo.com/2803301701/EubsF7JQS?refer_flag=1001030103_,1,华为麦芒5,3468372884,//weibo.com/3468372884/EueM9yNlK?refer_flag=1001030103_
EueC2hss9,6,#丽江游客餐厅被殴打#又是丽江！女子毁容事件时隔不久，又现游客被打。背包客曾在这里寻觅的岁月静好，却被接二连三的闹剧打破，旅游形象不断蒙羞。各地景区乱象早被人诟病，一味商业开发却忽视文明秩序，即便一时获利也不过杀鸡取卵。游客体验是行业的命根，留不住游客的口碑，迟早也将留不住游客的双脚。​​​,1637496912,2017-02-06 07:44,,13,,,1,,2961949875,//weibo.com/2961949875/EueC2hss9?refer_flag=1001030103_
EufOfEpKD,0,#媒眼看云南#据@传媒挑战者透露，#二十四小时#今日在云南#丽江#录制，回归第一季分队模式！陈坤、韩庚分别带队，嘉宾：#金晨#、#马苏#！来一组陈坤队独家图片：陈坤、大张伟、董力、金晨为一组，另外一组也就不言而喻了！#丽江游客餐厅被殴打##丽江被打毁容女子发声#​,1637496923,2017-02-06 10:47,,0,,,0,360安全浏览器,5960773543,//weibo.com/5960773543/EufOfEpKD?refer_flag=1001030103_
EufNFjyvK,0,转发理由：丽江毁容女子这事已经闹这么厉害了，还是出现这种事，真的没人去了//抱歉，作者已设置仅展示半年内微博，此微博已,1637496923,2017-02-06 10:45,,0,,//weibo.com//Eu8sCizFO?refer_flag=1001030103_,0,Android,5013980821,//weibo.com/5013980821/EufNFjyvK?refer_flag=1001030103_
EufMzlBbG,1,又是丽江！女子毁容事件时隔不久，又现游客被打。背包客曾在这里寻觅的岁月静好，却被接二连三的闹剧打破，旅游形象不断蒙羞。各地景区乱象早被人诟病，一味商业开发却忽视文明秩序，即便一时获利也不过杀鸡取卵。游客体验是行业的命根，留不住游客的口碑，迟早也将留不住游客的双脚。​,1637496923,2017-02-06 10:42,,4,,,0,微博weibo.com,5300969049,//weibo.com/5300969049/EufMzlBbG?refer_flag=1001030103_
EufHczP5P,0,【（分享来自@今日头条）撰文/摄影：一路南风打人！又是丽江。丽江最近真是多事之秋，继女子烧烤店被爆打毁容之后，再爆出赵某等人在昭庆村某餐厅就餐时，与店主及服务员发生纠纷，店主文某等人对赵某进行殴打。O深陷打人风波的丽江，如何走出重围？​,1637496923,2017-02-06 10:29,,2,,,0,百度分享,1138779911,//weibo.com/1138779911/EufHczP5P?refer_flag=1001030103_
EufClxmg6,1,又是丽江！女子毁容事件时隔不久，又现游客被打。背包客曾在这里寻觅的岁月静好，却被接二连三的闹剧打破，旅游形象不断蒙羞。各地景区乱象早被人诟病，一味商业开发却忽视文明秩序，即便一时获利也不过杀鸡取卵。游客体验是行业的命根，留不住游客的口碑，迟早也将留不住游客的双脚。via人民日报​,1637496923,2017-02-06 10:17,,5,,,4,超话,5711338701,//weibo.com/5711338701/EufClxmg6?refer_flag=1001030103_
EufzA6wVy,0,#丽江恶性毁容抢劫#L秒拍视频.​,1637496923,2017-02-06 10:10,,0,,,0,作师傅在Android,5981971646,//weibo.com/5981971646/EufzA6wVy?refer_flag=1001030103_
EufzwjVe8,2,#丽江恶性毁容抢劫#L秒拍视频.​,1637496923,2017-02-06 10:10,,13,,,3,作师傅在Android,5981971646,//weibo.com/5981971646/EufzwjVe8?refer_flag=1001030103_
Eufzt4O8L,0,#丽江恶性毁容抢劫#L秒拍视频.​,1637496923,2017-02-06 10:10,,1,,,0,作师傅在Android,5981971646,//weibo.com/5981971646/Eufzt4O8L?refer_flag=1001030103_
EufzrfaSk,0,#丽江恶性毁容抢劫#L秒拍视频.​,1637496923,2017-02-06 10:10,,0,,,0,作师傅在Android,5981971646,//weibo.com/5981971646/EufzrfaSk?refer_flag=1001030103_
Eufzf7Drc,0,#丽江恶性毁容抢劫#L秒拍视频.​,1637496923,2017-02-06 10:10,,0,,,0,作师傅在Android,5981971646,//weibo.com/5981971646/Eufzf7Drc?refer_flag=1001030103_
Eufz7s8AC,0,#丽江恶性毁容抢劫#L秒拍视频.​,1637496923,2017-02-06 10:09,,0,,,0,作师傅在Android,5981971646,//weibo.com/5981971646/Eufz7s8AC?refer_flag=1001030103_
Eufxc5vUM,1,【你好，明天】又是丽江！女子毁容事件时隔不久，又现游客被打。背包客曾在这里寻觅的岁月静好，却被接二连三的闹剧打破，旅游形象不断蒙羞。各地景区乱象早被人诟病，一味商业开发却忽视文明秩序，即便一时获利也不过杀鸡取卵。游客体验是行业的命根，留不住游客的口碑，迟早也将留不住游客的双脚。​​​​,1637496923,2017-02-06 10:05,,2,,,1,360安全浏览器,5412034672,//weibo.com/5412034672/Eufxc5vUM?refer_flag=1001030103_
EugaXoecT,1,又是丽江！女子毁容事件时隔不久，又现游客被打。背包客曾在这里寻觅的岁月静好，却被接二连三的闹剧打破，旅游形象不断蒙羞。各地景区乱象早被人诟病，一味商业开发却忽视文明秩序，即便一时获利也不过杀鸡取卵。游客体验是行业的命根，留不住游客的口碑，迟早也将留不住游客的双脚。​​​,1637496935,2017-02-06 11:43,,1,,,3,,5957962060,//weibo.com/5957962060/EugaXoecT?refer_flag=1001030103_
Eug3MkFtk,0,又是丽江！女子毁容事件时隔不久，又现游客被打。背包客曾在这里寻觅的岁月静好，却被接二连三的闹剧打破，旅游形象不断蒙羞。各地景区乱象早被人诟病，一味商业开发却忽视文明秩序，即便一时获利也不过杀鸡取卵。游客体验是行业的命根，留不住游客的口碑，迟早也将留不住游客的双脚。​​​​,1637496935,2017-02-06 11:25,,0,,,0,360安全浏览器,3516569653,//weibo.com/3516569653/Eug3MkFtk?refer_flag=1001030103_
Eug0Zu0f3,2,#丽江游客餐厅被殴打#被毁容的那个还没出来处理意见呢！又是丽江，无药可救！来一场说挨揍就挨揍的旅行，我给钱，你要命！​,1637496935,2017-02-06 11:18,,12,,,2,Q517918·iPhone7,1153588720,//weibo.com/1153588720/Eug0Zu0f3?refer_flag=1001030103_
EufYU7q4k,10,#丽江游客餐厅被殴打#又是丽江！女子毁容事件时隔不久，又现游客被打。背包客曾在这里寻觅的岁月静好，却被接二连三的闹剧打破，旅游形象不断蒙羞。各地景区乱象早被人诟病，一味商业开发却忽视文明秩序，即便一时获利也不过杀鸡取卵。游客体验是行业的命根，留不住游客的口碑，迟早也将留不住游客的双脚。​​​​,1637496935,2017-02-06 11:13,,15,,,4,微博weibo.com,2810096632,//weibo.com/2810096632/EufYU7q4k?refer_flag=1001030103_
EufYU61er,0,转发理由：@东软男孩@张有为怎么看？#丽江被打毁容女子发声#//《再也不会去丽江》-赵雷K再也不会去丽江-赵雷“那时我们没日没夜的唱，那时我们醉倒在石桥上......别问我丽江在何方，是谁践踏着那颗安静的,1637496935,2017-02-06 11:13,,0,,//weibo.com/2340356381/CFz7L6fQI?refer_flag=1001030103_,0,红米Note3,5238406100,//weibo.com/5238406100/EufYU61er?refer_flag=1001030103_
EufPGh7ao,2,又是丽江！女子毁容事件时隔不久，又现游客被打。背包客曾在这里寻觅的岁月静好，却被接二连三的闹剧打破，旅游形象不断蒙羞。各地景区乱象早被人诟病，一味商业开发却忽视文明秩序，即便一时获利也不过杀鸡取卵。游客体验是行业的命根，留不住游客的口碑，迟早也将留不住游客的双脚。#乐居绵阳#（人民日报）,1637496935,2017-02-06 10:50,,17,,,4,绵阳超话,3579764373,//weibo.com/3579764373/EufPGh7ao?refer_flag=1001030103_
EugN6dhnB,0,转发理由：这个是今年2月4日的事情，毁容那个是2016年11月份的事…不过评论好多都当成一回事了，丽江这挺尴尬//@Les_Miserables:团伙抢劫重伤害加毁容就拘留半个月，罚点钱？？？哈哈丽江的法律还真好！！//2月4日11时15分许，赵某等人在昭庆村“快活林”餐厅就餐时，与店主及服务员发生纠纷，后店主文某等人殴打赵某。当日，5名违法嫌疑人被古城警方传唤到案。2月5日，古城公安分局根据《中华人民共和国治安管理处罚法》，对文某等5人分别处以十日至十五日的行政拘留，并处以罚款。@云南丽江警方2丽江·巨甸古镇,1637496949,2017-02-06 13:17,,0,丽江·巨甸古镇,//weibo.com/3212587784/Eu7MZvsM6?refer_flag=1001030103_,0,iPhone6,1245945364,//weibo.com/1245945364/EugN6dhnB?refer_flag=1001030103_
EugGw8lsh,0,转发理由：#丽江游客餐厅被殴打##丽江被打毁容女子再发声#//丽江快活林饭店游客被打事件，这种人不打，明天就会被人打死的。如果你没法教育好自己的孩子，那就让我们帮你好好教育。2丽江L秒,1637496949,2017-02-06 13:00,,0,丽江,//weibo.com/5905945829/EugFXgkNh?refer_flag=1001030103_,0,乐2,5905945829,//weibo.com/5905945829/EugGw8lsh?refer_flag=1001030103_
EugyAsaq8,0,转发理由：五名嫌犯被拘....八打五没打过！丽江一个最接近天堂的地方，去丽江来场说挨揍就毁容的旅行✈️//【#丽江游客餐厅被殴打#5名嫌犯被拘留】网友@瀛台茶叙4日晚发微博称，一行8人上午到云南丽江古城名叫“快活林”的小饭店吃饭，因催饭被辱骂，双方发生争执，后被饭店人员拿长木棍抡头、掐脖子。@丽江古城警方今日证实此事，对文某等5名违法嫌疑人分别处以十日至十五日的行政拘留，并处,1637496949,2017-02-06 12:41,,2,,//weibo.com/2803301701/Eu9Ey0Cvj?refer_flag=1001030103_,0,Happy♪♪iPhone7Plus,6042756159,//weibo.com/6042756159/EugyAsaq8?refer_flag=1001030103_
